Date,Dividends
1998-03-04 00:00:00-05:00,0.055607
1998-06-03 00:00:00-04:00,0.055607
1998-09-04 00:00:00-04:00,0.055223
1998-12-10 00:00:00-05:00,0.065194
1999-03-08 00:00:00-05:00,0.065194
1999-06-07 00:00:00-04:00,0.065194
1999-09-07 00:00:00-04:00,0.065194
1999-12-10 00:00:00-05:00,0.07133
2000-03-08 00:00:00-05:00,0.07133
2000-06-07 00:00:00-04:00,0.07133
2000-09-06 00:00:00-04:00,0.07133
2000-12-08 00:00:00-05:00,0.072864
2001-03-07 00:00:00-05:00,0.072864
2001-06-06 00:00:00-04:00,0.072864
2001-09-05 00:00:00-04:00,0.072864
2001-12-10 00:00:00-05:00,0.075165
2002-03-06 00:00:00-05:00,0.075165
2002-06-05 00:00:00-04:00,0.075165
2002-09-05 00:00:00-04:00,0.075165
2002-12-10 00:00:00-05:00,0.076699
2003-03-06 00:00:00-05:00,0.076699
2003-06-05 00:00:00-04:00,0.076699
2003-09-05 00:00:00-04:00,0.076699
2003-12-10 00:00:00-05:00,0.115048
2004-03-08 00:00:00-05:00,0.115048
2004-06-07 00:00:00-04:00,0.115048
2004-09-07 00:00:00-04:00,0.115048
2004-12-09 00:00:00-05:00,0.138058
2005-03-08 00:00:00-05:00,0.138058
2005-06-07 00:00:00-04:00,0.138058
2005-09-07 00:00:00-04:00,0.138058
2005-12-09 00:00:00-05:00,0.164903
2006-03-08 00:00:00-05:00,0.164903
2006-06-07 00:00:00-04:00,0.164903
2006-09-06 00:00:00-04:00,0.164903
2006-12-08 00:00:00-05:00,0.187912
2007-03-07 00:00:00-05:00,0.187912
2007-06-06 00:00:00-04:00,0.187912
2007-09-05 00:00:00-04:00,0.187912
2007-12-10 00:00:00-05:00,0.218592
2008-03-06 00:00:00-05:00,0.218592
2008-06-05 00:00:00-04:00,0.218592
2008-09-05 00:00:00-04:00,0.218592
2008-12-10 00:00:00-05:00,0.253106
2009-03-06 00:00:00-05:00,0.253106
2009-06-05 00:00:00-04:00,0.253106
2009-09-04 00:00:00-04:00,0.253106
2009-12-10 00:00:00-05:00,0.283786
2010-03-08 00:00:00-05:00,0.283786
2010-06-07 00:00:00-04:00,0.283786
2010-09-07 00:00:00-04:00,0.283786
2010-12-08 00:00:00-05:00,0.314465
2011-03-08 00:00:00-05:00,0.314465
2011-06-07 00:00:00-04:00,0.314465
2011-09-07 00:00:00-04:00,0.314465
2011-12-08 00:00:00-05:00,0.345145
2012-03-07 00:00:00-05:00,0.345145
2012-06-06 00:00:00-04:00,0.345145
2012-09-05 00:00:00-04:00,0.345145
2012-12-06 00:00:00-05:00,0.379659
2013-03-06 00:00:00-05:00,0.379659
2013-06-05 00:00:00-04:00,0.379659
2013-09-05 00:00:00-04:00,0.379659
2013-12-06 00:00:00-05:00,0.418009
2014-03-06 00:00:00-05:00,0.418009
2014-06-05 00:00:00-04:00,0.418009
2014-09-05 00:00:00-04:00,0.418009
2014-12-08 00:00:00-05:00,0.460193
2015-03-06 00:00:00-05:00,0.460193
2015-06-05 00:00:00-04:00,0.460193
2015-09-04 00:00:00-04:00,0.460193
2015-12-08 00:00:00-05:00,0.506213
2016-03-08 00:00:00-05:00,0.506213
2016-06-07 00:00:00-04:00,0.506213
2016-09-07 00:00:00-04:00,0.506213
2016-12-07 00:00:00-05:00,0.559902
2017-03-08 00:00:00-05:00,0.559902
2017-06-07 00:00:00-04:00,0.559902
2017-09-07 00:00:00-04:00,0.559902
2017-12-07 00:00:00-05:00,0.575242
2018-03-08 00:00:00-05:00,0.575242
2018-06-07 00:00:00-04:00,0.575242
2018-09-06 00:00:00-04:00,0.575242
2018-12-07 00:00:00-05:00,0.590581
2019-03-07 00:00:00-05:00,0.590581
2019-06-06 00:00:00-04:00,0.590581
2019-09-06 00:00:00-04:00,0.590581
2019-12-09 00:00:00-05:00,0.605921
2020-03-09 00:00:00-04:00,0.605921
2020-06-08 00:00:00-04:00,0.605921
2020-09-08 00:00:00-04:00,0.605921
2020-12-09 00:00:00-05:00,0.636601
2021-03-09 00:00:00-05:00,0.636601
2021-06-08 00:00:00-04:00,0.636601
2021-09-08 00:00:00-04:00,0.636601
2021-12-09 00:00:00-05:00,0.66728
2022-03-09 00:00:00-05:00,0.66728
2022-06-08 00:00:00-04:00,0.683962
2022-09-08 00:00:00-04:00,0.683962
2022-12-08 00:00:00-05:00,0.715409
2023-03-09 00:00:00-05:00,0.715409
2023-06-08 00:00:00-04:00,0.715409
2023-09-07 00:00:00-04:00,0.715409
2023-12-07 00:00:00-05:00,0.746855
2024-03-07 00:00:00-05:00,0.746855
2024-06-10 00:00:00-04:00,0.746855
2024-09-09 00:00:00-04:00,0.746855
2024-12-09 00:00:00-05:00,0.81761
2025-03-10 00:00:00-04:00,0.81761
2025-06-09 00:00:00-04:00,0.81761
2025-09-08 00:00:00-04:00,0.81761
2025-12-08 00:00:00-05:00,0.825472
2026-03-10 00:00:00-04:00,1.05
