,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Other Non Current Assets,57000000.0,56100000.0,74000000.0,71000000.0
Non Current Deferred Assets,166500000.0,159000000.0,139300000.0,47700000.0
Non Current Deferred Taxes Assets,134200000.0,129600000.0,113200000.0,26000000.0
Goodwill And Other Intangible Assets,4611400000.0,4320400000.0,4317000000.0,4347200000.0
Other Intangible Assets,1073300000.0,1033800000.0,1042400000.0,1094600000.0
Goodwill,3538100000.0,3286600000.0,3274600000.0,3252600000.0
Net PPE,492100000.0,474900000.0,464000000.0,423100000.0
Accumulated Depreciation,-743600000.0,-709500000.0,-692000000.0,-657100000.0
Gross PPE,1235700000.0,1184400000.0,1156000000.0,1080200000.0
Construction In Progress,45100000.0,51100000.0,55800000.0,60600000.0
Other Properties,115300000.0,116100000.0,102000000.0,78600000.0
Machinery Furniture Equipment,800900000.0,768000000.0,740400000.0,708000000.0
Buildings And Improvements,241200000.0,217900000.0,225500000.0,200700000.0
Land And Improvements,33200000.0,31300000.0,32300000.0,32300000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1541800000.0,1436100000.0,1569000000.0,1558500000.0
Other Current Assets,14300000.0,43600000.0,33300000.0,4900000.0
Prepaid Assets,66200000.0,51000000.0,55200000.0,74800000.0
Inventory,632600000.0,610900000.0,677700000.0,790000000.0
Finished Goods,232100000.0,206700000.0,211500000.0,290300000.0
Work In Process,88800000.0,88400000.0,97100000.0,95600000.0
Raw Materials,311700000.0,315800000.0,369100000.0,404100000.0
Receivables,727100000.0,611900000.0,632500000.0,579900000.0
Other Receivables,53900000.0,46700000.0,70800000.0,48400000.0
Accounts Receivable,673200000.0,565200000.0,561700000.0,531500000.0
Allowance For Doubtful Accounts Receivable,-6800000.0,-9100000.0,-11200000.0,-10800000.0
Gross Accounts Receivable,680000000.0,574300000.0,572900000.0,542300000.0
Cash Cash Equivalents And Short Term Investments,101600000.0,118700000.0,170300000.0,108900000.0
Cash And Cash Equivalents,101600000.0,118700000.0,170300000.0,108900000.0
